acc,val_acc,sigma,lambda,n1,n2,n3,n4,sp1,sp2,sp3,sp4
0.9927777777777779,0.9743333332652138,0.5,0.019746447368421054,588.0,114.66666666666667,85.66666666666667,31.333333333333332,0.8085140306122449,0.8964361111111111,0.8852333333333333,0.6880000000000001
0.9933174603174604,0.9737142857142858,0.5,0.01810174342105263,581.6666666666666,138.33333333333334,102.33333333333333,34.666666666666664,0.7611181972789115,0.8564861111111112,0.8465999999999999,0.6546666666666666
0.9934285714285714,0.974380952449072,0.5,0.01645703947368421,630.0,170.0,119.66666666666667,45.666666666666664,0.6591028911564626,0.7892805555555555,0.7705444444444444,0.5476666666666666
0.996047619047619,0.9735714285714284,0.5,0.014812335526315789,575.0,168.0,116.0,40.0,0.7014285714285714,0.8001444444444443,0.8034666666666667,0.6016666666666666
0.9967857142857143,0.9766666666439602,0.5,0.013167631578947368,610.3333333333334,194.33333333333334,123.66666666666667,46.0,0.6256175595238095,0.7494361111111111,0.7566444444444445,0.5453333333333333
0.998079365079365,0.976,0.5,0.011522927631578948,587.6666666666666,216.0,126.33333333333333,49.0,0.5936862244897959,0.7239749999999999,0.7454111111111111,0.5136666666666666
0.9986587301587302,0.9781904761904762,0.5,0.009878223684210527,584.6666666666666,272.0,161.33333333333334,55.666666666666664,0.49236819727891157,0.5644388888888888,0.6368444444444444,0.44733333333333336
0.9993809523809524,0.9761904761904763,0.5,0.008233519736842105,618.6666666666666,281.6666666666667,158.66666666666666,55.666666666666664,0.4707663690476191,0.5558166666666666,0.6494333333333333,0.4543333333333333
0.9997142857142857,0.9784761904761905,0.5,0.006588815789473684,599.3333333333334,306.6666666666667,178.66666666666666,59.0,0.44028805272108845,0.4772472222222222,0.5816888888888889,0.4176666666666667
0.9999047619047619,0.9761428571428571,0.5,0.004944111842105263,602.3333333333334,390.0,210.66666666666666,68.33333333333333,0.3417485119047619,0.20290833333333333,0.4525666666666666,0.32366666666666666
0.983579365079365,0.9703333332652138,0.625,0.06250875,651.6666666666666,95.33333333333333,72.33333333333333,24.666666666666668,0.8305686649659864,0.9353027777777778,0.9341222222222223,0.7583333333333333
0.9836269841269841,0.970047619047619,0.625,0.05921934210526316,652.0,125.0,92.33333333333333,28.666666666666668,0.7783715986394558,0.8964694444444444,0.9017444444444443,0.7173333333333334
0.991373015873016,0.9714285713831584,0.625,0.03948289473684211,653.3333333333334,179.66666666666666,118.33333333333333,34.333333333333336,0.6761075680272107,0.8122444444444444,0.8511222222222222,0.6596666666666667
0.9935238095238095,0.9767619046937851,0.625,0.03290407894736842,654.6666666666666,257.6666666666667,148.66666666666666,44.666666666666664,0.5402370323129252,0.6669777777777778,0.7557555555555556,0.5603333333333332
0.9959444444444445,0.9772857142857143,0.625,0.026325263157894737,649.6666666666666,357.6666666666667,188.0,57.333333333333336,0.37438988095238096,0.4382833333333333,0.6128666666666667,0.43133333333333335
0.9983253968253969,0.976523809501103,0.625,0.019746447368421054,654.0,358.0,196.33333333333334,57.666666666666664,0.3560565476190476,0.39923055555555553,0.5793333333333334,0.43100000000000005
